id;left;kwic;right
"32";"Tak/tak/Db------------- se/se/P7--4---------- dozvídáme/dozvídat/VB-P---1P-AAI-- ,/,/Z:------------- že/že/J,------------- Magor/magor/NNMS1-----A---- Jirous/Jirous/NNMS1-----A---- byl/být/VpMS----R-AAI-- posedlý/posedlý/AAMS1----1A---- tříděním/třídění/NNNS7-----A---- odpadu/odpad/NNIS2-----A---- a/a/J^------------- rozděláváním/rozdělávání/NNNS7-----A---- ohňů/oheň/NNIP2-----A---- ,/,/Z:------------- že/že/J,------------- výtečně/výtečně/Dg-------1A---- vařil/vařit/VpMS----R-AAI-- ,/,/Z:------------- mlátil/mlátit/VpMS----R-AAI-- chlapy/chlap/NNMP4-----A---- i/i/J^------------- ženské/ženská/NNFP4-----A---- bez/bez/RR--2---------- rozdílu/rozdíl/NNIS2-----A---- ,/,/Z:------------- dělal/dělat/VpMS----R-AAI-- bordel/bordel/NNIS4-----A---- na/na/RR--4---------- mnoho/mnoho/Ca--4---------- způsobů/způsob/NNIP2-----A---- ,/,/Z:------------- uklízel/uklízet/VpMS----R-AAI-- (/(/Z:------------- hlavně/hlavně/Dg-------1A---- u/u/RR--2---------- cizích/cizí/AAMP2----1A---- )/)/Z:------------- a/a/J^-------------";"choval/chovat/VpMS----R-AAI-- vášeň/vášeň/NNFS4-----A----";"pro/pro/RR--4---------- mytí/mytí/NNNS4-----A---- nádobí/nádobí/NNNS2-----A---- ././Z:-------------"
"33";"Středoškolačka/středoškolačka/NNFS1-----A---- Tracey/Tracey/NNMS1-----A---- sice/sice/J^------------- narostla/narůst/VpFS----R-AAP-- do/do/RR--2---------- nebývalých/nebývalý/AAIP2----1A---- rozměrů/rozměr/NNIP2-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- tak/tak/Db------------- ve/v/RV--6---------- svém/svůj/P8NS6---------- srdci/srdce/NNNS6-----A----";"chová/chovat/VB-S---3P-AAI-- pouze/pouze/Db------------- jednu/jeden/ClFS4---------- jedinou/jediný/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"-/-/Z:------------- tanec/tanec/NNIS4-----A---- ././Z:-------------"
"34";"Jak/jak/Db------------- jste/být/VB-P---2P-AAI-- se/se/P7--4---------- se/s/RV--7---------- Zdenou/Zdena/NNFS7-----A---- Studénkovou/Studénková/NNFS7-----A----";"chovali/chovat/VpMP----R-AAI-- ,/,/Z:------------- když/když/J,------------- jste/být/VB-P---2P-AAI-- zrovna/zrovna/Db------------- nemuseli/muset/VpMP----R-NAI-- na/na/RR--4---------- kameru/kamera/NNFS4-----A---- předstírat/předstírat/Vf--------A-I-- vášeň/vášeň/NNFS4-----A----";"?/?/Z:-------------"
"35";"Ať/ať/J,------------- byl/být/VpMS----R-AAI-- Ecclestone/Ecclestone/NNMS1-----A---- ,/,/Z:------------- jaký/jaký/P4MS1---------- chtěl/chtít/VpMS----R-AAI-- ,/,/Z:------------- vždy/vždy/Db-------------";"choval/chovat/VpMS----R-AAI-- ryzí/ryzí/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"pro/pro/RR--4---------- motoristické/motoristický/AAIP4----1A---- závody/závod/NNIP4-----A---- a/a/J^------------- dal/dát/VpMS----R-AAP-- si/se/P7--3---------- za/za/RR--4---------- úkol/úkol/NNIS4-----A---- udržet/udržet/Vf--------A-P-- nad/nad/RR--7---------- vodou/voda/NNFS7-----A---- i/i/J^------------- týmy/tým/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP1---------- nebyly/být/VpIP----R-NAI-- zrovna/zrovna/Db------------- na/na/RR--6---------- výsluní/výsluní/NNNS6-----A---- ././Z:-------------"
"36";"Ostatně/ostatně/TT------------- dobře/dobře/Dg-------1A---- víte/vědět/VB-P---2P-AAI-- ,/,/Z:------------- že/že/J,------------- Čapek/Čapek/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- vůči/vůči/RR--3---------- své/svůj/P8FS3---------1 mateřštině/mateřština/NNFS3-----A---- vášeň/vášeň/NNFS4-----A----";"a/a/J^------------- ve/v/RV--6---------- Chvále/chvála/NNFS6-----A---- řeči/řeč/NNFS2-----A---- české/český/AAFP4----1A---- o/o/RR--6---------- ní/on/P5FS6--3------- promluvil/promluvit/VpMS----R-AAP-- takto/takto/Db------------- :/:/Z:------------- ""/""/Z:------------- Chtěl/chtít/VpMS----R-AAI-- bych/být/Vc-S---1----I-- umět/umět/Vf--------A-I-- napsat/napsat/Vf--------A-P-- vše/všechen/PLNS4---------1 ,/,/Z:------------- co/co/PQ--4---------- dovedeš/dovést/VB-S---2P-AAI-- vyjádřit/vyjádřit/Vf--------A-P-- ;/;/Z:------------- chtěl/chtít/VpMS----R-AAI-- bych/být/Vc-S---1----I-- aspoň/aspoň/Db------------- jedinkrát/jedinkrát/Cv------------- využít/využít/Vf--------A-P-- všech/všechen/PLNP2---------- krásných/krásný/AANP2----1A---- ,/,/Z:------------- určitých/určitý/AANP2----1A---- ,/,/Z:------------- živoucích/živoucí/AANP2----1A---- slov/slovo/NNNP2-----A---- ,/,/Z:------------- která/který/P4NP1---------- jsou/být/VB-P---3P-AAI-- v/v/RR--6---------- tobě/ty/PP-S6--2------- ././Z:-------------"
"37";"Jsem/být/VB-S---1P-AAI-- optimista/optimista/NNMS1-----A---- ,/,/Z:------------- takže/takže/J,------------- jsem/být/VB-S---1P-AAI-- nakloněn/naklonit/VsMS------APP-- se/se/P7--4---------- domnívat/domnívat/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- lidé/člověk/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4---------- v/v/RR--6---------- běžném/běžný/AAIS6----1A---- životě/život/NNIS6-----A----";"chovají/chovat/VB-P---3P-AAI-- normálně/normálně/Dg-------1A---- ,/,/Z:------------- používají/používat/VB-P---3P-AAI-- diskuse/diskuse/NNFP4-----A---- na/na/RR--6---------- sociálních/sociální/AAFP6----1A---- sítích/síť/NNFP6-----A---- jako/jako/J,------------- moderní/moderní/AAIS4----1A---- bordel/bordel/NNIS4-----A---- ,/,/Z:------------- kde/kde/Db------------- si/se/P7--3---------- lze/lze/Db------------- neškodně/neškodně/Dg-------1A---- vybít/vybít/Vf--------A-P-- temné/temný/AAFP4----1A---- vášně/vášeň/NNFP4-----A----";",/,/Z:------------- a/a/J^------------- pak/pak/Db------------- se/se/P7--4---------- vrátit/vrátit/Vf--------A-P-- ke/k/RV--3---------- spořádanému/spořádaný/AAIS3----1A---- životu/život/NNIS3-----A---- ././Z:-------------"
"38";"Ať/ať/J,------------- už/už/Db------------- byl/být/VpMS----R-AAI-- Nkoloso/Nkoloso/NNMS1-----A---- šílený/šílený/AAMS1----1A---- ,/,/Z:------------- či/či/J^------------- nikoliv/nikoliv/TT------------- ,/,/Z:------------- bývalí/bývalý/AAMP1----1A---- členové/člen/NNMP1-----A---- jeho/jeho/PSIS2-S3------- programu/program/NNIS2-----A---- i/i/J^------------- příbuzní/příbuzný/NNMP1-----A---- se/se/P7--4---------- shodují/shodovat/VB-P---3P-AAI-- ,/,/Z:------------- že/že/J,-------------";"choval/chovat/VpMS----R-AAI-- ohromnou/ohromný/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"ke/ke/RV--3---------- vědě/věda/NNFS3-----A---- a/a/J^------------- objevování/objevování/NNNS3-----A---- světa/svět/NNIS2-----A---- ././Z:-------------"
"39";"Angličané/Angličan/NNMP1-----A---- trénují/trénovat/VB-P---3P-AAI-- v/v/RR--6---------- Opavě/Opava/NNFS6-----A---- už/už/Db------------- od/od/RR--2---------- neděle/neděle/NNFS2-----A---- a/a/J^------------- podle/podle/RR--2---------- Štěničky/štěnička/NNFS2-----A---- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- sebevědomě/sebevědomě/Dg-------1A---- :/:/Z:------------- ""/""/Z:------------- Jejich/jejich/PSFP4-P3------- vášně/vášeň/NNFP4-----A----";"by/být/Vc----------I-- ale/ale/J^------------- mělo/mít/VpNS----R-AAI-- utlumit/utlumit/Vf--------A-P-- tradičně/tradičně/Dg-------1A---- vynikající/vynikající/AGNS1-----A---- publikum/publikum/NNNS1-----A---- ././Z:------------- ""/""/Z:-------------"
"40";"Hairspray/Hairspray/X@------------- Středoškolačka/středoškolačka/NNFS1-----A---- Tracey/Tracey/NNMS1-----A---- sice/sice/J^------------- narostla/narůst/VpFS----R-AAP-- do/do/RR--2---------- nebývalých/nebývalý/AAIP2----1A---- rozměrů/rozměr/NNIP2-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- tak/tak/Db------------- ve/v/RV--6---------- svém/svůj/P8NS6---------- velkém/velký/AANS6----1A---- srdci/srdce/NNNS6-----A----";"chová/chovat/VB-S---3P-AAI-- pouze/pouze/Db------------- jednu/jeden/ClFS4---------- jedinou/jediný/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"-/-/Z:------------- tanec/tanec/NNIS4-----A---- ././Z:-------------"
"41";"Každopádně/každopádně/Db------------- vím/vědět/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- ten/ten/PDMS1---------- nenápadný/nápadný/AAMS1----1N---- pan/pán/NNMS1-----A---- účetní/účetní/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- vášeň/vášeň/NNFS4-----A----";"podstatně/podstatně/Dg-------1A---- silnější/silný/AAFS4----2A---- ././Z:-------------"
"42";"""/""/Z:------------- Tito/tento/PDMP1---------- včelaři/včelař/NNMP1-----A---- totiž/totiž/TT-------------";"chovají/chovat/VB-P---3P-AAI-- včely/včela/NNFP4-----A---- nejen/nejen/Db------------- jako/jako/J,------------- vášeň/vášeň/NNFS4-----A----";"nebo/nebo/J^------------- koníčka/koníček/NNMS4-----A---- ,/,/Z:------------- ale/ale/J^------------- řada/řada/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5FP2--3------- se/se/P7--4---------- tím/ten/PDNS7---------- i/i/J^------------- živí/živit/VB-S---3P-AAI-- ,/,/Z:------------- ""/""/Z:------------- uvažoval/uvažovat/VpMS----R-AAI-- pražský/pražský/AAMS1----1A---- lékař/lékař/NNMS1-----A---- nad/nad/RR--7---------- sestavou/sestava/NNFS7-----A---- zhruba/zhruba/Db------------- stovky/stovka/NNFP4-----A---- účastníků/účastník/NNMP2-----A---- ././Z:-------------"
"43";"Pro/pro/RR--4---------- co/co/PQ--4----------";"chováte/chovat/VB-P---2P-AAI-- v/v/RR--6---------- životě/život/NNIS6-----A---- největší/velký/AAFS4----3A---- vášeň/vášeň/NNFS4-----A----";"?/?/Z:------------- –/-/Z:------------- Vše/všechen/PLNS4---------1 ,/,/Z:------------- co/co/PQ--4---------- dělám/dělat/VB-S---1P-AAI-- ráda/rád/ACFS------A---- ,/,/Z:------------- dělám/dělat/VB-S---1P-AAI-- s/s/RR--7---------- velkou/velký/AAFS7----1A---- vášní/vášeň/NNFS7-----A---- ././Z:-------------"
"44";"Vedle/vedle/RR--2---------- hudby/hudba/NNFS2-----A----";"choval/chovat/VpMS----R-AAI-- také/také/Db------------- velkou/velký/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"k/k/RR--3---------- cyklistice/cyklistika/NNFS3-----A---- ././Z:-------------"
"45";"Nacionalisté/nacionalista/NNMP1-----A---- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- spořádaně/spořádaně/Dg-------1A---- ,/,/Z:------------- nesnaží/snažit/VB-P---3P-NAI-- se/se/P7--4---------- vyvolávat/vyvolávat/Vf--------A-I-- žádné/žádný/PWFP4---------- vášně/vášeň/NNFP4-----A----";"././Z:-------------"
"46";"Tak/tak/TT------------- jsem/být/VB-S---1P-AAI-- s/s/RR--7---------- většími/velký/AAIP7----2A---- či/či/J^------------- menšími/malý/AAIP7----2A---- úspěchy/úspěch/NNIP7-----A---- chytal/chytat/VpMS----R-AAI-- a/a/J^-------------";"choval/chovat/VpMS----R-AAI-- slepýše/slepýš/NNMP4-----A---- ,/,/Z:------------- ještěrky/ještěrka/NNFP4-----A---- ,/,/Z:------------- žáby/žába/NNFP4-----A---- ,/,/Z:------------- brouky/brouk/NNMP4-----A---- a/a/J^------------- stonožky/stonožka/NNFP4-----A---- ,/,/Z:------------- “/""/Z:------------- popsal/popsat/VpMS----R-AAP-- svou/svůj/P8FS4---------1 vášeň/vášeň/NNFS4-----A----";"Maláč/Maláč/NNMS1-----A---- ././Z:-------------"
"47";"Pro/pro/RR--4---------- co/co/PQ--4----------";"chováte/chovat/VB-P---2P-AAI-- v/v/RR--6---------- životě/život/NNIS6-----A---- největší/velký/AAFS4----3A---- vášeň/vášeň/NNFS4-----A----";"?/?/Z:-------------"
"48";"Značka/značka/NNFS1-----A---- Wemove/Wemove/X@------------- navrhla/navrhnout/VpFS----R-AAP-1 kolekci/kolekce/NNFS4-----A---- oblečení/oblečení/NNNS2-----A---- přesně/přesně/Dg-------1A---- pro/pro/RR--4---------- ty/ten/PDMP4---------- ,/,/Z:------------- kteří/který/P4MP1----------";"chovají/chovat/VB-P---3P-AAI-- vášeň/vášeň/NNFS4-----A----";"k/k/RR--3---------- designu/design/NNIS3-----A---- a/a/J^------------- aktivnímu/aktivní/AAIS3----1A---- životnímu/životní/AAIS3----1A---- stylu/styl/NNIS3-----A---- ././Z:-------------"
"49";"Oba/oba/ClMP1---------- se/se/P7--4---------- snaží/snažit/VB-P---3P-AAI--";"chovat/chovat/Vf--------A-I-- ve/v/RV--6---------- společnosti/společnost/NNFS6-----A---- diskrétně/diskrétně/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- když/když/J,------------- jsou/být/VB-P---3P-AAI-- jen/jen/Db------------- se/s/RV--7---------- svými/svůj/P8MP7---------- přáteli/přítel/NNMP7-----A---- ,/,/Z:------------- jen/jen/Db------------- těžko/těžko/Dg-------1A---- ovládají/ovládat/VB-P---3P-AAI-- svoje/svůj/P8FP4---------- vášně/vášeň/NNFP4-----A----";",/,/Z:------------- ""/""/Z:------------- řekl/říci/VpIS----R-AAP-- zdroj/zdroj/NNIS1-----A---- z/z/RR--2---------- okolí/okolí/NNNS2-----A---- páru/pár/NNIS2-----A---- ././Z:-------------"
"50";"Přeceňoval/přeceňovat/VpMS----R-AAI-- váhu/váha/NNFS4-----A---- Sovětského/sovětský/AAIS2----1A---- svazu/svaz/NNIS2-----A---- ,/,/Z:------------- vůči/vůči/RR--3---------- němuž/jenž/P9IS3---------- stále/stále/Dg-------1A----";"choval/chovat/VpMS----R-AAI-- respekt/respekt/NNIS4-----A---- ,/,/Z:------------- kritizoval/kritizovat/VpMS----R-AAI-- slovenské/slovenský/AAFP4----1A---- nacionální/nacionální/AAFP4----1A---- vášně/vášeň/NNFP4-----A----";"././Z:-------------"
"51";"Ostatně/ostatně/TT------------- dobře/dobře/Dg-------1A---- víte/vědět/VB-P---2P-AAI-- ,/,/Z:------------- že/že/J,------------- Čapek/Čapek/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- vůči/vůči/RR--3---------- své/svůj/P8FS3---------1 mateřštině/mateřština/NNFS3-----A---- vášeň/vášeň/NNFS4-----A----";"a/a/J^------------- ve/v/RV--6---------- Chvále/chvála/NNFS6-----A---- řeči/řeč/NNFS2-----A---- české/český/AAFP4----1A---- o/o/RR--6---------- ní/on/P5FS6--3------- promluvil/promluvit/VpMS----R-AAP-- takto/takto/Db------------- :/:/Z:------------- „/""/Z:------------- Chtěl/chtít/VpMS----R-AAI-- bych/být/Vc-S---1----I-- umět/umět/Vf--------A-I-- napsat/napsat/Vf--------A-P-- vše/všechen/PLNS4---------1 ,/,/Z:------------- co/co/PQ--4---------- dovedeš/dovést/VB-S---2P-AAI-- vyjádřit/vyjádřit/Vf--------A-P-- ;/;/Z:------------- chtěl/chtít/VpMS----R-AAI-- bych/být/Vc-S---1----I-- aspoň/aspoň/Db------------- jedinkrát/jedinkrát/Cv------------- všech/všechen/PLNP2---------- krásných/krásný/AANP2----1A---- ,/,/Z:------------- určitých/určitý/AANP2----1A---- ,/,/Z:------------- živoucích/živoucí/AANP2----1A---- slov/slovo/NNNP2-----A---- ,/,/Z:------------- která/který/P4NP1---------- jsou/být/VB-P---3P-AAI-- v/v/RR--6---------- tobě/ty/PP-S6--2------- ././Z:-------------"
"52";"Nutí/nutit/VB-S---3P-AAI-- ji/on/PPFS4--3------- to/ten/PDNS1----------";"chovat/chovat/Vf--------A-I-- se/se/P7--4---------- jinak/jinak/Db------------- než/než/J,------------- v/v/RR--6---------- teniskách/teniska/NNFP6-----A---- :/:/Z:------------- víc/hodně/Dg-------2A---- jako/jako/J,------------- dáma/dáma/NNFS1-----A---- ,/,/Z:------------- distingovaně/distingovaně/Dg-------1A---- ,/,/Z:------------- “/""/Z:------------- vysvětluje/vysvětlovat/VB-S---3P-AAI-- svou/svůj/P8FS4---------1 vášeň/vášeň/NNFS4-----A----";"pro/pro/RR--4---------- vysoké/vysoký/AAIP4----1A---- podpatky/podpatek/NNIP4-----A---- tanečnice/tanečnice/NNFS2-----A---- burlesky/burleska/NNFS2-----A---- Terézia/Terézia/NNFS1-----A---- Bělčáková/Bělčáková/NNFS1-----A---- ,/,/Z:------------- známá/známý/AAFS1----1A---- pod/pod/RR--7---------- uměleckým/umělecký/AANS7----1A---- jménem/jméno/NNNS7-----A---- Miss/miss/NNFS1-----A---- Cool/Cool/F%------------- Cat/Cat/F%------------- ././Z:-------------"
"53";"Pro/pro/RR--4---------- co/co/PQ--4----------";"chováte/chovat/VB-P---2P-AAI-- v/v/RR--6---------- životě/život/NNIS6-----A---- největší/velký/AAFS4----3A---- vášeň/vášeň/NNFS4-----A----";"?/?/Z:-------------"
"54";"Pro/pro/RR--4---------- co/co/PQ--4----------";"chováte/chovat/VB-P---2P-AAI-- v/v/RR--6---------- životě/život/NNIS6-----A---- největší/velký/AAFS4----3A---- vášeň/vášeň/NNFS4-----A----";"?/?/Z:-------------"
"55";"Snad/snad/TT------------- i/i/J^------------- proto/proto/Db------------- se/se/P7--4---------- Robin/Robin/NNMS1-----A----";"chová/chovat/VB-S---3P-AAI-- spíš/spíš/TT------------- jako/jako/J,------------- kluk/kluk/NNMS1-----A---- než/než/J,------------- jako/jako/J,------------- holka/holka/NNFS1-----A---- ,/,/Z:------------- přátelí/přátelit/VB-S---3P-AAI-- se/se/P7--4---------- pouze/pouze/Db------------- s/s/RR--7---------- několika/několik/Ca--7---------- spolužáky/spolužák/NNMP7-----A---- a/a/J^------------- s/s/RR--7---------- nimi/oni/P5MP7--3------- sdílí/sdílet/VB-S---3P-AAI-- jednu/jeden/ClFS4---------- velkou/velký/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"-/-/Z:------------- hiphopový/hiphopový/AAIS4----1A---- tanec/tanec/NNIS4-----A---- ././Z:-------------"
"56";"Ve/v/RV--6---------- Velké/velký/AAFS6----1A---- Británii/Británie/NNFS6-----A---- se/se/P7--4---------- teď/teď/Db------------- stala/stát/VpFS----R-AAP-- bestsellerem/bestseller/NNIS7-----A---- kniha/kniha/NNFS1-----A---- »/""/Z:-------------";"Chovejte/chovat/Vi-P---2--A-I-- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- drze/drze/Dg-------1A---- a/a/J^------------- přiživujte/přiživovat/Vi-P---2--A-I-- jejich/jejich/PSFS4-P3------- vášeň/vášeň/NNFS4-----A----";"«/""/Z:------------- ././Z:-------------"
"57";"Takže/takže/J,------------- by/být/Vc----------I-- se/se/P7--4---------- seznámili/seznámit/VpMP----R-AAP-- se/s/RV--7---------- základy/základ/NNIP7-----A---- politologie/politologie/NNFS2-----A---- ,/,/Z:------------- diplomacie/diplomacie/NNFS2-----A---- ,/,/Z:------------- světové/světový/AAFS2----1A---- politiky/politika/NNFS2-----A---- ,/,/Z:------------- demografie/demografie/NNFS2-----A---- ,/,/Z:------------- ale/ale/J^------------- měli/mít/VpMP----R-AAI-- by/být/Vc----------I-- i/i/J^------------- praktická/praktický/AANP4----1A---- cvičení/cvičení/NNNP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4----------";"chovat/chovat/Vf--------A-I-- v/v/RR--6---------- krizových/krizový/AAFP6----1A---- situacích/situace/NNFP6-----A---- ,/,/Z:------------- jak/jak/Db------------- zvládat/zvládat/Vf--------A-I-- stres/stres/NNIS4-----A---- a/a/J^------------- svoje/svůj/P8FP4---------- vášně/vášeň/NNFP4-----A----";"././Z:-------------"
"58";"";"Chovat/chovat/Vf--------A-I-- v/v/RR--6---------- jezírku/jezírko/NNNS6-----A---- vlastní/vlastní/AAFP4----1A---- rybky/rybka/NNFS2-----A---- ,/,/Z:------------- mnohem/mnohem/Db------------- větší/velký/AAFP4----2A---- ,/,/Z:------------- než/než/J,------------- jsou/být/VB-P---3P-AAI-- v/v/RR--6---------- akváriu/akvárium/NNNS6-----A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- jednak/jednak/J^------------- v/v/RR--6---------- módě/móda/NNFS6-----A---- a/a/J^------------- jednak/jednak/J^------------- se/se/P7--4---------- tato/tento/PDFS1---------- záliba/záliba/NNFS1-----A---- snadno/snadno/Dg-------1A---- změní/změnit/VB-S---3P-AAP-- v/v/RR--4---------- chovatelskou/chovatelský/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"././Z:-------------"
"59";"Král/král/NNMS1-----A---- skifařů/skifař/NNMP2-----A----";"chová/chovat/VB-S---3P-AAI-- v/v/RR--6---------- srdci/srdce/NNNS6-----A---- pro/pro/RR--4---------- tuhle/tenhle/PDFS4---------- značku/značka/NNFS4-----A---- velkou/velký/AAFS4----1A---- vášeň/vášeň/NNFS4-----A----";"a/a/J^------------- ještě/ještě/Db------------- radši/rád/Dg-------2A---1 než/než/J,------------- angličáky/angličák/NNIP4-----A---- má/mít/VB-S---3P-AAI-- opravdová/opravdový/AANP4----1A---- auta/auto/NNNP4-----A---- ././Z:-------------"
